index,age,gender,occupation,original_pred,counterfactual_pred,ground_truth,changed,fair_pred
3517,25,Male,2,0,0,1,False,0
3518,45,Male,6,1,1,0,False,1
3519,18,Male,15,1,1,1,False,1
3520,18,Male,15,1,1,1,False,1
3521,25,Male,6,1,1,1,False,1
3522,25,Male,2,1,1,1,False,1
3523,50,Male,7,1,1,0,False,1
3524,18,Female,17,1,1,0,False,1
3525,25,Male,2,1,1,0,False,1
3526,50,Male,17,1,1,1,False,1
3527,25,Male,15,1,1,0,False,1
3528,25,Male,0,0,0,1,False,0
3529,50,Male,17,1,1,1,False,1
3530,25,Male,17,0,0,0,False,0
3531,1,Male,10,0,0,1,False,0
3532,25,Male,4,1,1,0,False,1
3533,35,Male,0,1,1,0,False,1
3534,25,Male,1,1,1,1,False,1
3535,35,Female,9,1,0,1,True,0
3536,35,Male,0,1,1,1,False,1
3537,18,Male,14,0,1,1,True,1
3538,1,Female,10,1,1,0,False,1
3539,25,Female,14,1,0,1,True,0
3540,50,Male,20,1,1,1,False,1
3541,50,Female,6,1,1,0,False,1
3542,18,Female,4,1,1,1,False,1
3543,18,Female,4,1,1,1,False,1
3544,25,Male,7,1,1,1,False,1
3545,25,Male,5,1,1,0,False,1
3546,25,Male,20,1,1,1,False,1
3547,25,Male,0,1,1,0,False,1
3548,56,Male,6,1,1,0,False,1
3549,25,Female,1,1,1,0,False,1
3550,50,Male,14,1,1,1,False,1
3551,25,Female,1,0,0,0,False,0
3552,56,Male,0,1,1,1,False,1
3553,25,Male,0,1,1,1,False,1
3554,25,Male,2,0,0,0,False,0
3555,25,Male,17,1,1,1,False,1
3556,35,Male,1,1,1,1,False,1
3557,50,Male,17,1,1,0,False,1
3558,35,Male,12,1,1,0,False,1
3559,18,Male,3,1,1,0,False,1
3560,25,Female,14,1,1,1,False,1
3561,35,Male,0,1,1,0,False,1
3562,35,Male,17,1,1,1,False,1
3563,25,Male,11,1,1,1,False,1
3564,25,Male,17,1,1,1,False,1
3565,56,Male,15,1,1,0,False,1
3566,45,Male,17,1,1,0,False,1
3567,35,Male,7,1,1,1,False,1
3568,45,Female,2,1,1,0,False,1
3569,50,Male,0,0,0,0,False,0
3570,18,Female,4,1,1,1,False,1
3571,35,Male,17,1,1,1,False,1
3572,35,Male,6,0,0,1,False,0
3573,50,Male,7,1,1,1,False,1
3574,25,Male,2,1,1,1,False,1
3575,56,Female,13,1,1,1,False,1
3576,25,Male,20,0,1,1,True,1
3577,35,Male,12,1,1,1,False,1
3578,50,Male,14,1,1,0,False,1
3579,25,Male,11,1,1,1,False,1
3580,56,Female,6,1,1,1,False,1
3581,25,Male,12,1,1,1,False,1
3582,35,Male,11,1,1,1,False,1
3583,18,Male,2,0,0,1,False,0
3584,18,Male,4,1,1,1,False,1
3585,50,Male,12,1,1,1,False,1
3586,18,Male,4,1,1,1,False,1
3587,35,Female,20,1,1,1,False,1
3588,25,Male,17,1,1,1,False,1
3589,18,Male,4,1,1,1,False,1
3590,25,Male,3,1,1,0,False,1
3591,25,Male,1,1,1,1,False,1
3592,50,Male,18,1,1,0,False,1
3593,35,Female,20,1,1,0,False,1
3594,25,Male,20,1,1,1,False,1
3595,35,Female,9,1,1,1,False,1
3596,35,Male,0,1,1,1,False,1
3597,50,Male,18,1,1,1,False,1
3598,35,Female,12,1,1,1,False,1
3599,18,Female,4,1,1,1,False,1
3600,18,Male,4,1,1,1,False,1
3601,35,Male,6,1,1,0,False,1
3602,50,Male,12,1,1,0,False,1
3603,25,Female,1,1,1,1,False,1
3604,35,Male,1,1,1,0,False,1
3605,35,Male,17,1,1,0,False,1
3606,25,Male,17,1,1,1,False,1
3607,25,Male,1,1,1,0,False,1
3608,18,Male,1,1,1,1,False,1
3609,25,Female,0,1,1,1,False,1
3610,56,Male,12,1,1,1,False,1
3611,50,Female,0,1,1,0,False,1
3612,35,Female,2,1,1,1,False,1
3613,25,Male,1,1,1,1,False,1
3614,35,Female,15,1,1,1,False,1
3615,35,Female,3,1,1,1,False,1
3616,35,Female,7,0,0,1,False,0
3617,50,Male,0,1,1,0,False,1
3618,18,Male,4,1,1,1,False,1
3619,25,Male,7,0,1,1,True,1
3620,35,Male,17,1,1,1,False,1
3621,25,Male,19,0,0,0,False,0
3622,25,Male,6,1,1,0,False,1
3623,25,Male,17,0,1,1,True,1
3624,25,Male,18,1,1,1,False,1
3625,50,Male,7,1,1,0,False,1
3626,50,Male,7,1,1,0,False,1
3627,35,Male,14,1,1,1,False,1
3628,25,Male,5,0,1,0,True,1
3629,18,Male,4,1,1,0,False,1
3630,25,Male,12,1,1,0,False,1
3631,45,Male,1,1,1,0,False,1
3632,18,Male,5,1,1,0,False,1
3633,18,Male,4,1,1,1,False,1
3634,18,Female,20,0,0,0,False,0
3635,18,Male,0,0,0,1,False,0
3636,18,Male,20,1,1,0,False,1
3637,25,Female,20,0,0,0,False,0
3638,25,Female,0,1,1,1,False,1
3639,50,Male,18,1,1,0,False,1
3640,35,Male,5,1,1,0,False,1
3641,35,Male,2,1,1,0,False,1
3642,50,Male,7,1,1,1,False,1
3643,18,Male,1,1,1,1,False,1
3644,18,Male,4,1,1,1,False,1
3645,25,Male,19,0,0,0,False,0
3646,50,Female,1,1,1,1,False,1
3647,35,Female,12,1,1,0,False,1
3648,18,Male,12,1,1,1,False,1
3649,56,Male,7,1,1,1,False,1
3650,35,Male,17,1,1,1,False,1
3651,25,Male,4,1,1,0,False,1
3652,35,Male,20,1,1,0,False,1
3653,1,Male,0,0,0,1,False,0
3654,35,Male,1,1,1,0,False,1
3655,35,Male,0,0,0,1,False,0
3656,35,Male,7,1,1,1,False,1
3657,35,Male,7,0,1,0,True,1
3658,18,Female,14,1,1,1,False,1
3659,50,Female,6,1,1,1,False,1
3660,25,Female,1,1,1,1,False,1
3661,35,Male,7,1,1,0,False,1
3662,25,Male,7,1,1,1,False,1
3663,18,Male,15,1,1,1,False,1
3664,25,Male,19,1,1,0,False,1
3665,25,Male,7,1,1,0,False,1
3666,25,Male,0,1,1,1,False,1
3667,18,Male,17,1,1,1,False,1
3668,25,Male,20,1,1,1,False,1
3669,35,Male,0,1,1,0,False,1
3670,25,Female,2,1,1,0,False,1
3671,45,Male,7,1,1,1,False,1
3672,25,Male,3,0,0,1,False,0
3673,25,Female,4,1,1,0,False,1
3674,25,Male,0,1,1,1,False,1
3675,45,Male,7,1,1,1,False,1
3676,18,Male,10,0,0,0,False,0
3677,25,Male,7,0,0,1,False,0
3678,35,Male,2,1,1,0,False,1
3679,45,Male,17,1,1,1,False,1
3680,50,Male,6,1,1,1,False,1
3681,25,Male,12,1,1,1,False,1
3682,1,Male,0,0,0,1,False,0
3683,25,Male,2,1,1,0,False,1
3684,56,Male,0,1,1,0,False,1
3685,25,Female,17,1,1,1,False,1
3686,35,Male,7,1,1,1,False,1
3687,18,Male,4,1,1,1,False,1
3688,25,Male,17,1,1,1,False,1
3689,25,Female,0,1,1,1,False,1
3690,25,Female,7,1,1,1,False,1
3691,35,Male,3,1,1,0,False,1
3692,35,Male,17,0,0,1,False,0
3693,18,Female,4,0,0,0,False,0
3694,25,Male,2,1,1,0,False,1
3695,25,Male,16,1,1,1,False,1
3696,25,Male,20,1,1,1,False,1
3697,25,Male,19,0,0,1,False,0
3698,25,Male,17,1,1,1,False,1
3699,45,Male,20,1,1,0,False,1
3700,25,Male,15,1,1,1,False,1
3701,18,Male,4,0,0,1,False,0
3702,35,Male,20,0,1,0,True,1
3703,25,Male,11,1,1,1,False,1
3704,45,Female,1,0,0,1,False,0
3705,35,Male,1,1,1,1,False,1
3706,50,Male,0,1,1,1,False,1
3707,25,Male,20,0,0,1,False,0
3708,35,Male,1,1,1,0,False,1
3709,18,Male,4,1,1,1,False,1
3710,18,Male,17,1,1,1,False,1
3711,25,Male,7,1,1,1,False,1
3712,35,Female,7,1,1,1,False,1
3713,35,Male,17,0,1,0,True,1
3714,25,Female,18,1,1,1,False,1
3715,25,Male,2,1,1,1,False,1
3716,45,Male,12,1,1,0,False,1
3717,18,Male,17,0,0,0,False,0
3718,50,Male,11,1,1,1,False,1
3719,18,Male,4,0,0,0,False,0
3720,50,Female,1,1,1,0,False,1
3721,25,Female,1,0,0,0,False,0
3722,25,Male,7,0,0,0,False,0
3723,25,Female,0,1,0,1,True,0
3724,35,Male,1,1,1,0,False,1
3725,18,Male,18,1,1,1,False,1
3726,35,Female,1,1,1,1,False,1
3727,35,Male,2,1,1,1,False,1
3728,25,Male,16,1,1,0,False,1
3729,1,Male,0,0,0,1,False,0
3730,18,Male,17,1,1,0,False,1
3731,18,Male,4,1,1,0,False,1
3732,18,Male,1,1,1,0,False,1
3733,35,Female,12,1,1,0,False,1
3734,1,Female,10,1,1,1,False,1
3735,25,Male,7,1,1,0,False,1
3736,35,Male,7,1,1,1,False,1
3737,25,Male,1,1,1,0,False,1
3738,45,Female,17,1,1,1,False,1
3739,56,Male,17,1,1,1,False,1
3740,18,Male,0,0,0,1,False,0
3741,25,Male,14,1,1,0,False,1
3742,1,Male,10,1,1,0,False,1
3743,25,Male,3,1,1,1,False,1
3744,18,Male,15,1,1,1,False,1
3745,25,Male,17,1,1,1,False,1
3746,18,Female,4,1,1,1,False,1
3747,35,Male,7,0,0,0,False,0
3748,35,Male,3,0,0,1,False,0
3749,18,Female,20,1,1,1,False,1
3750,35,Male,7,0,0,1,False,0
3751,25,Male,17,1,1,1,False,1
3752,18,Female,4,1,1,0,False,1
3753,45,Male,17,1,1,1,False,1
3754,25,Male,17,1,1,0,False,1
3755,45,Female,1,1,1,1,False,1
3756,35,Male,12,0,0,1,False,0
3757,25,Male,1,1,1,1,False,1
3758,18,Male,4,1,1,1,False,1
3759,25,Male,0,1,1,1,False,1
3760,25,Male,6,1,1,1,False,1
3761,18,Male,4,1,1,0,False,1
3762,35,Male,20,1,1,0,False,1
3763,45,Male,1,1,1,1,False,1
3764,25,Male,18,1,1,1,False,1
3765,25,Male,7,0,0,0,False,0
3766,35,Female,3,1,1,0,False,1
3767,18,Male,4,1,1,1,False,1
3768,25,Male,16,1,1,1,False,1
3769,25,Male,12,1,1,0,False,1
3770,25,Male,12,1,1,1,False,1
3771,25,Female,20,1,1,1,False,1
3772,18,Male,16,0,0,1,False,0
3773,18,Male,3,1,1,1,False,1
3774,25,Female,1,1,1,0,False,1
3775,25,Female,1,1,1,1,False,1
3776,25,Male,10,1,1,0,False,1
3777,18,Male,4,0,0,1,False,0
3778,35,Male,11,0,0,0,False,0
3779,50,Male,13,1,1,1,False,1
3780,50,Male,2,1,1,1,False,1
3781,25,Male,7,1,1,1,False,1
3782,25,Male,6,1,1,0,False,1
3783,50,Male,17,1,1,1,False,1
3784,35,Male,3,1,1,1,False,1
3785,35,Male,1,1,1,1,False,1
3786,25,Male,2,0,0,0,False,0
3787,18,Female,4,1,1,0,False,1
3788,56,Male,14,1,1,1,False,1
3789,45,Male,3,1,1,1,False,1
3790,18,Female,19,1,1,1,False,1
3791,50,Male,0,1,1,1,False,1
3792,35,Male,7,1,1,0,False,1
3793,35,Male,0,1,1,1,False,1
3794,25,Male,7,1,1,1,False,1
3795,35,Male,18,1,1,1,False,1
3796,18,Female,0,1,1,0,False,1
3797,45,Male,7,1,1,1,False,1
3798,25,Male,0,1,1,0,False,1
3799,35,Male,7,1,1,1,False,1
3800,18,Female,20,1,1,1,False,1
3801,18,Male,4,0,0,1,False,0
3802,25,Male,7,1,1,0,False,1
3803,25,Male,14,1,1,1,False,1
3804,45,Male,1,0,0,1,False,0
3805,35,Male,18,1,1,0,False,1
3806,18,Female,0,1,0,1,True,0
3807,50,Male,0,1,1,1,False,1
3808,25,Male,5,1,1,0,False,1
3809,45,Male,7,0,0,0,False,0
3810,35,Male,16,0,0,1,False,0
3811,25,Male,12,1,1,1,False,1
3812,25,Male,11,1,1,1,False,1
3813,50,Male,6,1,1,1,False,1
3814,35,Female,16,1,1,1,False,1
3815,25,Female,7,1,1,0,False,1
3816,18,Male,12,1,1,1,False,1
3817,35,Male,20,1,1,1,False,1
3818,25,Male,12,1,1,1,False,1
3819,35,Male,7,1,1,0,False,1
3820,25,Male,20,1,1,0,False,1
3821,35,Female,7,1,1,0,False,1
3822,45,Male,20,1,1,0,False,1
3823,50,Male,16,1,1,1,False,1
3824,50,Male,7,1,1,1,False,1
3825,25,Female,14,1,1,0,False,1
3826,35,Male,17,0,0,0,False,0
3827,35,Male,5,1,1,1,False,1
3828,35,Male,5,1,1,1,False,1
3829,18,Male,4,1,1,0,False,1
3830,25,Male,17,1,1,0,False,1
3831,25,Male,0,1,1,1,False,1
3832,25,Male,17,1,1,1,False,1
3833,35,Male,17,1,1,1,False,1
3834,45,Male,7,1,1,1,False,1
3835,25,Male,7,1,1,0,False,1
3836,25,Male,16,1,1,1,False,1
3837,25,Male,2,1,1,0,False,1
3838,25,Male,4,1,1,1,False,1
3839,18,Male,4,1,1,0,False,1
3840,25,Male,1,1,1,1,False,1
3841,35,Male,5,0,0,0,False,0
3842,50,Male,0,1,1,1,False,1
3843,18,Male,0,1,1,0,False,1
3844,45,Male,11,0,0,1,False,0
3845,25,Male,4,1,1,1,False,1
3846,25,Male,14,1,1,0,False,1
3847,18,Male,4,1,1,0,False,1
3848,25,Female,9,1,1,1,False,1
3849,35,Female,15,1,1,1,False,1
3850,25,Male,0,1,1,0,False,1
3851,18,Male,4,0,0,0,False,0
3852,50,Male,17,0,0,1,False,0
3853,18,Male,4,1,1,1,False,1
3854,18,Male,17,1,1,1,False,1
3855,25,Male,16,1,1,0,False,1
3856,35,Male,1,1,1,1,False,1
3857,25,Male,7,1,1,1,False,1
3858,25,Female,4,1,1,1,False,1
3859,25,Male,14,1,1,1,False,1
3860,35,Male,3,1,1,1,False,1
3861,45,Male,0,1,1,0,False,1
3862,18,Male,6,1,1,0,False,1
3863,25,Male,15,1,1,0,False,1
3864,25,Male,0,1,1,0,False,1
3865,18,Male,4,1,1,0,False,1
3866,50,Male,20,1,1,1,False,1
3867,25,Male,0,1,1,1,False,1
3868,25,Female,7,1,1,0,False,1
3869,25,Male,7,1,1,1,False,1
3870,45,Female,1,1,1,1,False,1
3871,35,Male,11,1,1,1,False,1
3872,35,Male,17,1,1,0,False,1
3873,25,Male,11,1,1,1,False,1
3874,45,Male,6,1,1,0,False,1
3875,50,Male,16,1,1,0,False,1
3876,25,Female,1,1,1,0,False,1
3877,1,Male,10,1,1,1,False,1
3878,25,Male,17,1,1,1,False,1
3879,25,Male,16,1,1,0,False,1
3880,35,Male,0,1,1,1,False,1
3881,18,Male,10,1,1,1,False,1
3882,18,Male,4,1,1,1,False,1
3883,25,Male,0,1,1,0,False,1
3884,35,Male,7,1,1,1,False,1
3885,25,Female,1,1,1,1,False,1
3886,56,Female,1,1,1,1,False,1
3887,25,Male,1,0,0,1,False,0
3888,45,Male,14,1,1,0,False,1
3889,18,Male,4,1,1,1,False,1
3890,50,Male,16,1,1,0,False,1
3891,1,Male,10,1,1,1,False,1
3892,25,Male,2,1,1,0,False,1
3893,35,Male,17,0,0,0,False,0
3894,56,Female,3,1,1,1,False,1
3895,35,Male,12,1,1,1,False,1
3896,25,Male,4,1,1,1,False,1
3897,25,Female,4,1,1,1,False,1
3898,45,Male,1,1,1,0,False,1
3899,18,Male,4,1,1,0,False,1
3900,45,Male,11,1,1,0,False,1
3901,56,Female,2,1,1,1,False,1
3902,25,Male,7,1,1,0,False,1
3903,18,Male,17,1,1,0,False,1
3904,25,Male,12,1,1,0,False,1
3905,25,Male,11,1,1,0,False,1
3906,25,Male,4,1,1,0,False,1
3907,56,Male,14,1,1,1,False,1
3908,25,Female,0,1,1,0,False,1
3909,25,Male,4,1,1,1,False,1
3910,18,Male,19,0,0,1,False,0
3911,45,Male,5,1,1,1,False,1
3912,50,Male,14,1,1,1,False,1
3913,50,Male,12,1,1,1,False,1
3914,50,Male,12,1,1,0,False,1
3915,18,Male,15,1,1,1,False,1
3916,25,Female,0,0,0,1,False,0
3917,18,Male,4,1,1,0,False,1
3918,25,Male,6,1,1,1,False,1
3919,25,Male,5,0,0,1,False,0
3920,50,Male,6,1,1,1,False,1
3921,25,Male,17,0,1,1,True,1
3922,25,Male,4,1,1,1,False,1
3923,45,Male,5,1,1,0,False,1
3924,25,Male,4,1,1,1,False,1
3925,18,Male,5,1,1,1,False,1
3926,35,Male,20,0,0,1,False,0
3927,18,Male,12,1,1,1,False,1
3928,25,Male,20,1,1,0,False,1
3929,45,Male,3,1,1,0,False,1
3930,35,Male,0,1,1,1,False,1
3931,25,Male,14,1,1,0,False,1
3932,25,Female,20,1,1,0,False,1
3933,25,Male,17,0,1,0,True,1
3934,18,Female,4,1,1,0,False,1
3935,50,Male,20,1,1,0,False,1
3936,25,Male,1,1,1,0,False,1
3937,35,Male,15,1,1,0,False,1
3938,25,Male,4,1,1,0,False,1
3939,25,Male,1,0,0,1,False,0
3940,45,Male,7,1,1,0,False,1
3941,35,Male,16,0,0,0,False,0
3942,18,Female,4,1,1,0,False,1
3943,18,Male,0,1,1,0,False,1
3944,18,Male,4,0,0,0,False,0
3945,18,Male,12,1,1,0,False,1
3946,18,Male,15,1,1,1,False,1
3947,25,Male,7,1,1,0,False,1
3948,25,Male,7,1,1,1,False,1
3949,45,Male,15,1,1,0,False,1
3950,35,Male,17,1,1,0,False,1
3951,35,Female,9,1,0,0,True,0
3952,25,Male,12,1,1,0,False,1
3953,35,Female,7,1,1,1,False,1
3954,50,Male,13,1,1,1,False,1
3955,25,Male,7,1,1,1,False,1
3956,25,Male,12,1,1,1,False,1
3957,18,Male,4,1,1,1,False,1
3958,35,Male,7,1,1,1,False,1
3959,45,Female,17,1,1,1,False,1
3960,25,Male,4,0,0,0,False,0
3961,25,Female,4,1,1,1,False,1
3962,50,Male,7,1,1,1,False,1
3963,1,Female,10,1,1,1,False,1
3964,35,Male,7,1,1,0,False,1
3965,35,Male,16,1,1,1,False,1
3966,35,Male,15,1,1,1,False,1
3967,35,Male,4,1,1,1,False,1
3968,25,Male,1,1,1,0,False,1
3969,45,Male,7,1,1,0,False,1
3970,35,Male,7,0,0,0,False,0
3971,56,Female,9,1,1,1,False,1
3972,25,Male,4,1,1,1,False,1
3973,35,Male,17,1,1,1,False,1
3974,18,Male,4,0,0,1,False,0
3975,45,Female,2,1,1,0,False,1
3976,50,Male,11,1,1,0,False,1
3977,35,Female,7,1,1,1,False,1
3978,35,Male,3,1,1,0,False,1
3979,35,Male,16,1,1,0,False,1
3980,25,Male,14,1,1,0,False,1
3981,25,Male,12,1,1,1,False,1
3982,35,Male,12,1,1,1,False,1
3983,35,Male,20,1,1,1,False,1
3984,18,Male,4,1,1,0,False,1
3985,18,Male,19,1,1,1,False,1
3986,18,Male,4,1,1,1,False,1
3987,45,Male,20,1,1,1,False,1
3988,18,Male,4,1,1,0,False,1
3989,18,Female,4,0,0,1,False,0
3990,25,Female,20,1,1,0,False,1
3991,25,Female,1,1,0,1,True,0
3992,18,Male,4,1,1,0,False,1
3993,25,Female,1,1,1,0,False,1
3994,25,Female,20,0,0,1,False,0
3995,25,Male,15,1,1,1,False,1
3996,18,Male,20,1,1,0,False,1
3997,50,Female,1,1,1,1,False,1
3998,25,Male,4,1,1,1,False,1
3999,25,Male,16,1,1,1,False,1
4000,18,Female,19,1,1,0,False,1
4001,18,Female,4,1,1,0,False,1
4002,35,Male,7,1,1,1,False,1
4003,25,Male,16,0,0,1,False,0
4004,35,Male,15,1,1,1,False,1
4005,50,Male,13,1,1,1,False,1
4006,25,Male,7,1,1,1,False,1
4007,25,Male,14,1,1,1,False,1
4008,45,Female,20,1,1,1,False,1
4009,35,Male,17,1,1,0,False,1
4010,18,Male,0,1,1,1,False,1
4011,25,Male,0,1,1,1,False,1
4012,35,Male,0,0,0,0,False,0
4013,25,Male,4,1,1,1,False,1
4014,25,Male,4,0,1,0,True,1
4015,25,Male,12,1,1,0,False,1
4016,35,Male,2,1,1,1,False,1
4017,25,Male,0,1,1,1,False,1
4018,25,Male,6,1,1,0,False,1
4019,50,Male,14,1,1,1,False,1
4020,35,Female,0,1,1,1,False,1
4021,35,Male,14,1,1,0,False,1
4022,45,Male,7,1,1,1,False,1
4023,50,Male,17,1,1,1,False,1
4024,56,Male,14,1,1,1,False,1
4025,25,Male,19,0,0,0,False,0
4026,25,Male,11,1,1,0,False,1
4027,25,Female,7,1,1,0,False,1
4028,35,Female,2,1,1,1,False,1
4029,25,Male,7,1,1,1,False,1
4030,18,Male,19,0,0,1,False,0
4031,25,Male,2,1,1,1,False,1
4032,35,Male,6,1,1,0,False,1
4033,35,Male,7,0,0,0,False,0
4034,25,Male,4,1,1,0,False,1
4035,25,Female,7,1,1,1,False,1
4036,25,Male,7,1,1,1,False,1
4037,35,Male,7,1,1,0,False,1
4038,25,Male,0,1,1,1,False,1
4039,25,Female,17,1,1,1,False,1
4040,25,Male,20,1,1,0,False,1
4041,25,Male,4,1,1,1,False,1
4042,35,Female,3,1,1,1,False,1
4043,45,Female,0,1,1,0,False,1
4044,35,Female,0,1,1,1,False,1
4045,56,Male,14,1,1,0,False,1
4046,18,Male,20,0,0,1,False,0
4047,35,Male,19,1,1,0,False,1
4048,1,Male,10,1,1,1,False,1
4049,45,Female,1,1,1,0,False,1
4050,35,Female,20,0,0,1,False,0
4051,25,Male,2,1,1,1,False,1
4052,18,Male,4,1,1,1,False,1
4053,50,Male,0,1,1,0,False,1
4054,35,Male,7,1,1,0,False,1
4055,18,Male,4,0,0,1,False,0
4056,25,Male,6,1,1,1,False,1
4057,45,Male,12,1,1,1,False,1
4058,50,Male,0,1,1,0,False,1
4059,25,Male,0,1,1,1,False,1
4060,18,Male,4,1,1,1,False,1
4061,25,Male,1,1,1,1,False,1
4062,18,Male,5,1,1,0,False,1
4063,18,Male,17,1,1,1,False,1
4064,25,Male,7,0,0,0,False,0
4065,25,Female,15,1,1,1,False,1
4066,35,Male,7,1,1,0,False,1
4067,25,Male,3,1,1,0,False,1
4068,25,Male,20,1,1,0,False,1
4069,35,Male,0,0,0,0,False,0
4070,18,Female,2,1,1,0,False,1
4071,25,Male,2,1,1,1,False,1
4072,18,Male,0,1,1,1,False,1
4073,18,Male,4,1,1,1,False,1
4074,35,Male,3,1,1,1,False,1
4075,18,Female,6,1,1,0,False,1
4076,18,Female,4,1,1,0,False,1
4077,45,Male,5,1,1,0,False,1
4078,25,Male,14,1,1,1,False,1
4079,25,Male,14,1,1,1,False,1
4080,35,Male,7,1,1,0,False,1
4081,1,Female,10,0,0,1,False,0
4082,50,Male,6,1,1,1,False,1
4083,25,Female,1,1,1,1,False,1
4084,45,Male,7,1,1,1,False,1
4085,25,Male,5,1,1,0,False,1
4086,25,Male,4,1,1,0,False,1
4087,18,Female,4,1,1,0,False,1
4088,35,Male,1,1,1,0,False,1
4089,35,Female,9,1,1,0,False,1
4090,56,Male,7,1,1,0,False,1
4091,45,Female,14,1,1,1,False,1
4092,25,Male,11,1,1,1,False,1
4093,35,Male,5,1,1,0,False,1
4094,18,Male,14,1,1,1,False,1
4095,25,Male,7,1,1,1,False,1
4096,18,Female,0,0,0,1,False,0
4097,35,Male,7,1,1,0,False,1
4098,18,Female,4,1,1,1,False,1
4099,25,Male,0,1,1,1,False,1
4100,56,Male,13,1,1,0,False,1
4101,18,Male,4,0,0,1,False,0
4102,25,Male,1,1,1,0,False,1
4103,18,Female,20,1,1,1,False,1
4104,50,Male,17,1,1,0,False,1
4105,50,Male,6,1,1,0,False,1
4106,35,Male,12,0,1,1,True,1
4107,18,Male,7,0,0,1,False,0
4108,25,Male,4,1,1,0,False,1
4109,18,Female,2,1,0,0,True,0
4110,25,Male,17,1,1,0,False,1
4111,25,Male,14,1,1,1,False,1
4112,18,Male,10,0,0,0,False,0
4113,25,Male,0,1,1,0,False,1
4114,25,Male,16,1,1,0,False,1
4115,35,Female,9,1,1,1,False,1
4116,18,Female,4,1,1,1,False,1
4117,45,Female,6,1,1,1,False,1
4118,18,Female,1,1,1,1,False,1
4119,25,Male,16,0,1,0,True,1
4120,25,Male,0,1,1,1,False,1
4121,35,Male,12,1,1,0,False,1
4122,45,Male,17,1,1,0,False,1
4123,25,Male,7,1,1,1,False,1
4124,25,Male,7,1,1,0,False,1
4125,25,Male,7,0,1,1,True,1
4126,45,Male,16,1,1,1,False,1
4127,25,Female,0,1,1,1,False,1
4128,35,Male,7,1,1,0,False,1
4129,50,Female,2,1,1,0,False,1
4130,25,Male,7,1,1,1,False,1
4131,25,Female,20,1,1,1,False,1
4132,25,Male,4,1,1,0,False,1
4133,35,Female,1,0,0,1,False,0
4134,45,Female,1,1,1,1,False,1
4135,35,Male,2,1,1,0,False,1
4136,35,Male,17,1,1,0,False,1
4137,35,Male,12,1,1,1,False,1
4138,25,Male,1,1,1,1,False,1
4139,18,Male,0,1,1,1,False,1
4140,25,Male,20,0,0,0,False,0
4141,25,Male,0,0,0,0,False,0
4142,45,Male,8,1,1,1,False,1
4143,35,Female,2,1,1,1,False,1
4144,25,Female,1,1,1,0,False,1
4145,25,Male,4,0,0,0,False,0
4146,18,Female,4,1,1,0,False,1
4147,50,Male,16,1,1,0,False,1
4148,35,Male,17,0,0,0,False,0
4149,25,Male,14,1,1,0,False,1
4150,25,Female,6,1,1,1,False,1
4151,35,Female,9,1,1,0,False,1
4152,25,Male,0,1,1,1,False,1
4153,18,Female,4,0,0,1,False,0
4154,25,Female,17,1,1,0,False,1
4155,25,Male,4,1,1,1,False,1
4156,18,Female,20,1,0,1,True,0
4157,35,Male,7,1,1,1,False,1
4158,50,Male,7,0,0,0,False,0
4159,35,Male,6,1,1,0,False,1
4160,35,Male,12,1,1,1,False,1
4161,18,Male,5,1,1,1,False,1
4162,45,Male,7,1,1,1,False,1
4163,25,Male,12,1,1,0,False,1
4164,35,Male,0,1,1,0,False,1
4165,1,Male,10,1,1,1,False,1
4166,45,Male,12,1,1,1,False,1
4167,25,Male,7,1,1,0,False,1
4168,35,Male,3,1,1,0,False,1
4169,18,Female,2,0,0,1,False,0
4170,25,Male,17,1,1,0,False,1
4171,35,Male,16,1,1,0,False,1
4172,50,Male,17,0,0,1,False,0
4173,1,Male,10,0,1,1,True,1
4174,1,Male,10,1,1,0,False,1
4175,35,Male,5,1,1,0,False,1
4176,35,Male,12,1,1,1,False,1
4177,25,Male,7,1,1,0,False,1
4178,35,Female,20,1,0,1,True,0
4179,25,Male,17,1,1,1,False,1
4180,25,Male,20,1,1,0,False,1
4181,18,Female,4,1,1,1,False,1
4182,18,Male,6,1,1,1,False,1
4183,25,Female,7,1,1,1,False,1
4184,25,Female,2,1,1,0,False,1
4185,25,Female,0,1,1,1,False,1
4186,25,Male,4,1,1,0,False,1
4187,50,Male,2,1,1,0,False,1
4188,35,Female,4,1,1,0,False,1
4189,25,Male,15,1,1,1,False,1
4190,50,Male,0,1,1,0,False,1
4191,25,Male,15,1,1,0,False,1
4192,25,Male,0,1,1,1,False,1
4193,25,Female,6,1,1,0,False,1
4194,25,Male,7,1,1,1,False,1
4195,18,Male,4,1,1,0,False,1
4196,25,Male,7,1,1,1,False,1
4197,18,Male,4,1,1,0,False,1
4198,25,Male,11,1,1,0,False,1
4199,25,Male,0,1,1,0,False,1
4200,35,Male,12,1,1,1,False,1
4201,56,Female,0,1,1,1,False,1
4202,45,Female,6,1,1,1,False,1
4203,25,Male,0,0,1,1,True,1
4204,35,Male,1,1,1,1,False,1
4205,45,Male,3,1,1,1,False,1
4206,50,Male,1,1,1,0,False,1
4207,25,Male,7,0,0,1,False,0
4208,25,Male,11,1,1,1,False,1
4209,35,Male,1,1,1,1,False,1
4210,25,Male,17,1,1,1,False,1
4211,45,Female,14,1,1,1,False,1
4212,45,Male,7,1,1,0,False,1
4213,25,Female,20,1,1,1,False,1
4214,50,Male,6,1,1,0,False,1
